"","country_id","Project ID","Country_original","Region","Lending Instrument","Level of Education","Focus area","Topic","Chain Position","DLI","DLI/DLR","Value of DLI (in mln)","Value of DLR (mln)","Share of total RBF for DLI","Scalability","Formula/Calculation","Verification agency type","Verification source","Restructuring","Fiscal Year","Country","region_id","region_name","income_id","income_name"
"1098","IND","P158435","India","SAR","PforR","Vocational Education and Training","Education_Access_and_Equity","Education and Gender","Outcome","DLR 7.3: Participation of women and disadvantage d groups in SD programs has increased to: women - 34%; SCs and STs - 22%; and PWD - 1%","DLR",1,1,0,"No","n/a","Third party","State SD plan with achievement figures from previous year. LMIS data submitted by states. Pilot project completion and evaluation reports.","Yes, DLR modified",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1099","IND","P154525","India","SAR","IPF/DLIs","Vocational Education and Training","Skills_Development","Relevance of Education Programs","Intermediate Outcome","DLI 1: Increasing the quality of training and enrollment in Priority ITIs","DLI",18,0,0.00863723608445298,"N/A","as per DLR fomulas below","Third party","Varies by DLR","No",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1100","IND","P154525","India","SAR","IPF/DLIs","Vocational Education and Training","Skills_Development","Relevance of Education Programs","Intermediate Outcome","DLR 1.1: The Steering Committee has approved Master Plans for all Priority ITIs","DLR",2.4,2.4,0,"N/A","US$2,400,000","Third party","Procedure: Submission of MPs for all priority ITIs, including the specified contents, evidence of industry consultations, and approval by the Steering Committee.","No",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1101","IND","P154525","India","SAR","IPF/DLIs","Vocational Education and Training","Skills_Development","Relevance of Education Programs","Intermediate Outcome","DLR 1.2 (i): Priority ITIs have completed the upgrade of at least five percent (5%) of trade courses identified in the approved Master Plans","DLR",1.6,1.6,0,"N/A","US$1,600,000 for DLR (i);","Third party","Procedure: Submission of MPs for all priority ITIs, including the specified contents, evidence of industry consultations, and approval by the Steering Committee.","No",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1102","IND","P154525","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Access_and_Equity","Enrollment, Completion, Retention","Intermediate Outcome","DLR 1.2 (ii): Priority ITIs have achieved an increase in enrollments of at least five percent (5%) in NCVT Courses in FY2019/20 compared to baseline","DLR",1.6,1.6,0,"N/A","US$1,600,000 for DLR (ii)","Third party","(a) Procedure: Submission of a letter indicating the completion of activities, with evidence. (b) Procedure: Submission of a letter indicating the completion of activities, with evidence of accreditation by the NCVT.","No",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1103","IND","P154525","India","SAR","IPF/DLIs","Vocational Education and Training","Skills_Development","Relevance of Education Programs","Intermediate Outcome","DLR 1.3 (i): Priority ITIs have completed the upgrade of at least twenty five percent (25%) of trade courses identified in the approved Master Plans;","DLR",2.4,2.4,0,"N/A","US$1,600,000 for DLR (i) above to be topped up with an additional US$800,000 if DLR (i) is delivered in or before FY2020/21;","Third party","(a) Procedure: Submission of a letter indicating the completion of activities, with evidence. (b) Procedure: Submission of a letter indicating the completion of activities, with evidence of accreditation by the NCVT.","No",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1104","IND","P154525","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Access_and_Equity","Enrollment, Completion, Retention","Intermediate Outcome","DLR 1.3 (ii): Priority ITIs have achieved an increase in enrollments of at least fifteen percent (15%) in NCVT Courses in FY2020/21 compared to baseline","DLR",1.6,1.6,0,"N/A","US$1,600,000 for DLR DLR (ii)","Third party","(a) Procedure: Submission of a letter indicating the completion of activities, with evidence. (b) Procedure: Submission of a letter indicating the completion of activities, with evidence of accreditation by the NCVT.","No",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1105","IND","P154525","India","SAR","IPF/DLIs","Vocational Education and Training","Skills_Development","Relevance of Education Programs","Intermediate Outcome","DLR 1.4 (i): Priority ITIs have completed the upgrade of at least fifty percent (50%) of trade courses identified in the approved Master Plans","DLR",2.6,2.6,0,"N/A","US$1,800,000 for DLR (i) , to be topped up with an additional US$800,000 if DLR (i) is delivered in or before FY2021/22;","Third party","(a) Procedure: Submission of a letter indicating the completion of activities, with evidence. (b) Procedure: Submission of a letter indicating the completion of activities, with evidence of accreditation by the NCVT.","No",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1106","IND","P154525","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Access_and_Equity","Enrollment, Completion, Retention","Intermediate Outcome","DLR 1.4 (ii): Priority ITIs have achieved an increase in enrollments of at least twenty five percent (25%) in NCVT Courses in FY2021/22 compared to baseline.","DLR",1.8,1.8,0,"N/A","US$1,800,000 for DLR (ii)","Third party","(a) Procedure: Submission of a letter indicating the completion of activities, with evidence. (b) Procedure: Submission of a letter indicating the completion of activities, with evidence of accreditation by the NCVT.","No",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1107","IND","P166868","India","SAR","PforR","Primary and Secondary Education","Student_Assessment","National Student Assessement","Outcome","DLI 1: Increase in students achieving minimum proficiency in grade 3 language in selected states","DLI",50,0,0.0200400801603206,"Yes","as per DLI formulas below","Third party","MHRD’s official communications/ documents; state education departments’ official communications/ documents; and grade 3 National Standardized Assessment Report.","No",2020,"India","SAS","South Asia","LMC","Lower middle income"
"1108","IND","P166868","India","SAR","PforR","Primary and Secondary Education","Student_Assessment","National Student Assessement","Outcome","DLR 1.1: National Report for NAS 2017 with state and subject wise scaled scores for Grade 3 published by NCERT","DLR",7,7,0,"Yes","On target achievement","Third party","In year 1, MHRD will formally submit a document published by the NCERT; detailing state and subject wise scaled scores for Grade 3 from NAS 2017","No",2020,"India","SAS","South Asia","LMC","Lower middle income"
"1109","IND","P166868","India","SAR","PforR","Primary and Secondary Education","Student_Assessment","National Student Assessement","Outcome","DLR 1.2: First administration of national standardized assessment for grade 3 in language and baseline established for percentage of students achieving minimum proficiency in language in each selected state","DLR",7,7,0,"Yes","On target achievement","Third party","In years 2 and 5, MHRD will formally submit the assessment framework and assessment report, which will be reviewed for adequacy","No",2020,"India","SAS","South Asia","LMC","Lower middle income"
"1110","IND","P166868","India","SAR","PforR","Primary and Secondary Education","Student_Assessment","National Student Assessement","Outcome","DLR 1.3: Assessment results analyzed, published, and findings used to prepare a timebound action plan for each selected state","DLR",6,6,0,"Yes","On target achievement","Third party","In year 3, MHRD will formally submit the publicly accessible national standardized assessment results report for grade 3. MHRD in partnership with the 6 selected states, will also submit an official document that includes a review and analysis of the assessment results and provides a time bound action plan for improvement of learning levels (over a three-year period)","No",2020,"India","SAS","South Asia","LMC","Lower middle income"
"1111","IND","P166868","India","SAR","PforR","Primary and Secondary Education","Student_Assessment","National Student Assessement","Outcome","DLR 1.4: Second administration of national standardized assessment for grade 3 and at least 2 percentage points increase in students achieving minimum proficiency in language over baseline in each selected state.","DLR",30,30,0,"Yes","$2.5 M per state per %age point","Third party","MHRD will formally submit the assessment framework and assessment report, which will be reviewed for adequacy","No",2020,"India","SAS","South Asia","LMC","Lower middle income"
"1112","IND","P166868","India","SAR","PforR","Primary and Secondary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Outcome","DLI 2: Improvement in secondary school completion rate in selected states","DLI",30,0,0.0120240480961924,"Yes","as per DLI formulas below","Third party","MHRD’s official communications/ documents and MIS data/reports.","No",2020,"India","SAS","South Asia","LMC","Lower middle income"
"1113","IND","P166868","India","SAR","PforR","Primary and Secondary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Outcome","DLR 2.1: (i) UDISE Flash Statistics for 2017-18 with latest data on secondary school completion rate published and made available for public access; and (ii) 0.4 percentage points improvement over baseline in each selected state","DLR",10.8,10.8,0,"Yes","$6 M for (i) & $0.2 M per 0.1 %age point inc per state","Third party","In year 1, the IVA will check if MHRD has publicly released the UDISE Flash Statistics (2017-18)","No",2020,"India","SAS","South Asia","LMC","Lower middle income"
"1114","IND","P156867","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Financing","Performance-based Grant","Intermediate Outcome","DLR 2.3: At least 15% of trainees enrolled in academic year 2020/21 across it is that have signed PB Grant Agreements have undergone OJT","DLR",4,4,0,"No","n/a","Third party","Year 2 to Year 4: Annual progress report on STRIVE to be prepared by the MSDE Year 5: Tracer study conducted by MSDE","No",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1115","IND","P156867","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Financing","Performance-based Grant","Intermediate Outcome","DLR 2.4: At least 65% of trainees graduated in academic year 2019/20 from it is that have signed PB Grant Agreements are in gainful employment one year after graduation","DLR",10,10,0,"No","n/a","Third party","Year 2 to Year 4: Annual progress report on STRIVE to be prepared by the MSDE Year 5: Tracer study conducted by MSDE","No",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1116","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Governance_School_Based_Management","Results-based Management","Intermediate Outcome","DLR 2a.2: Percentage of participating institutes in focus states with a BoG, a Department Management Committee or equivalent that meets at least 4 times every calendar year and which publicly discloses the minutes of all meetings - 95%","DLR",10,10,0,"Yes","US$ 6 million for achieving 80% of participating institutes; and thereafter an additional US$ 2 million for achieving 90% of participating institutes; and thereafter an  additional US$ 2 million for achieving 95% of participating institutes","Government","Institutes’ websites and a consolidated report prepared by NPIU","Yes, DLR intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1117","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Governance_School_Based_Management","EMIS","Intermediate Outcome","DLI 2b: Percentage of participating institutes that produce and publish an annual report in the prescribed format in accordance with the requirements set out in the PIP","DLI",24,0,0.0110344827586207,"Yes","n/a","Mixed","Institutes’ website. The NPIU will compile a list of institutes that have published a report in the required format, including data on all prescribed indicators, in the last 12 months. Additionally, there will be third party verification of a sample of reports drawn from institute’s websites","Yes, DLI intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1118","IND","P156867","India","SAR","IPF/DLIs","Vocational Education and Training","Teachers","Restructuring Teacher Training Systems","Outcome","DLR 3.2: At least 3 Participating States have reduced the vacancies of sanctioned trainers’ posts by at least 20% in government it is compared with vacancy numbers in academic year 2015/16","DLR",1.8,1.8,0,"No","n/a","Third party","Annual progress report on STRIVE prepared by states","No",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1119","IND","P156867","India","SAR","IPF/DLIs","Vocational Education and Training","Teachers","Restructuring Teacher Training Systems","Outcome","DLR 3.3: (i) At least 5 Participating States have reduced the vacancies of sanctioned trainers’ posts by at least 20% in government it is compared with vacancy numbers in academic year 2015/16","DLR",1.2,1.2,0,"Yes","USD 1,200,000 for DLR (i)","Third party","Annual progress report on STRIVE prepared by states","No",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1120","IND","P156867","India","SAR","IPF/DLIs","Vocational Education and Training","Teachers","Restructuring Teacher Training Systems","Outcome","DLR 3.3: (ii) NIMI has upgraded at least 2 CITS trades and NCVT has rolled them out","DLR",5,5,0,"Yes","USD 5,000,000 for DLR (ii)","Third party","Annual progress report on STRIVE to be prepared by the MSDE","No",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1121","IND","P156867","India","SAR","IPF/DLIs","Vocational Education and Training","Teachers","Restructuring Teacher Training Systems","Outcome","DLR 3.4: At least 7 Participating States have reduced the vacancies of sanctioned trainers’ posts by at least 20% in government it is compared with vacancy numbers in academic year 2015/16","DLR",1.2,1.2,0,"Yes","n/a","Third party","Annual progress report on STRIVE prepared by states","No",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1122","IND","P156867","India","SAR","IPF/DLIs","Vocational Education and Training","Teachers","Restructuring Teacher Training Systems","Outcome","DLR 3.5: (i) At least 10 Participating States have reduced the vacancies of sanctioned trainers’ posts by at least 20% in government it is compared with vacancy numbers in academic year 2015/17","DLR",3.8,3.8,0,"Yes","USD 1,800,000 upon achievement of threshold of DLR (i) above; plus USD 200,000 for each additional Participating State thereafter","Third party","Annual progress report on STRIVE to be prepared by the MSDE","No",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1123","IND","P156867","India","SAR","IPF/DLIs","Vocational Education and Training","Teachers","Restructuring Teacher Training Systems","Outcome","DLR 3.5: (ii) NIMI has upgraded at least 4 CITS trades and NCVT has rolled them out","DLR",5,5,0,"Yes","n/a","Third party","Annual progress report on STRIVE to be prepared by the MSDE","No",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1124","IND","P156867","India","SAR","IPF/DLIs","Vocational Education and Training","Skills_Development","Tracer study","Outcome","DLI 4: Number of Participating States that have conducted tracer studies","DLI",18,0,0.0084230229293402,"Varies by DLR","as per DLR formulas below","Third party","Tracer study reports by states; Annual progress reports for STRIVE prepared by the MSDE","No",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1125","IND","P156867","India","SAR","IPF/DLIs","Vocational Education and Training","Skills_Development","Tracer study","Outcome","DLR 4.1: At least 4 Participating States have conducted tracer studies and published their results","DLR",3.6,3.6,0,"No","n/a","Third party","Tracer study reports by states; Annual progress reports for STRIVE prepared by the MSDE","No",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1126","IND","P160331","India","SAR","PforR","Tertiary Education","Education_Governance_School_Based_Management","Results-based Management","Outcome","DLR 4.1: HED has revised and issues the guidelines for creation/compositi on of GBs in colleges","DLR",6,6,0,"Yes","n/a","World Bank","For the Year 1 target: The HED to submit a copy of the relevant Gazette of the GoO to the World Bank before October 2017. For the Years 3 and 5 targets: The HED to submit a consolidated overview of governmentaided colleges that have implemented the regulation, along with links to the ‘Board of Governors’ page on their website to the World Bank.","Yes, DLR intact",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1127","IND","P158435","India","SAR","PforR","Vocational Education and Training","Education_Governance_School_Based_Management","EMIS","Outcome","DLR 5.6: (i) At least 25 Participating States have submitted data to the LMIS;","DLR",1.5,1.5,0,"Yes","n/a","Third party","LMIS (managed by the NSDA) NSDA website (managed by the NSDA) Annual program monitoring report (produced by the NSRD) LMIS data audit report (produced by research agency/NSRD)","Yes, DLR dropped",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1128","IND","P158435","India","SAR","PforR","Vocational Education and Training","Education_Governance_School_Based_Management","EMIS","Outcome","DLR 5.6: (ii) All data incorporated in final SIMO impact evaluation report","DLR",0.5,0.5,0,"No","n/a","Third party","LMIS (managed by the NSDA) NSDA website (managed by the NSDA) Annual program monitoring report (produced by the NSRD) LMIS data audit report (produced by research agency/NSRD)","Yes, DLR dropped",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1129","IND","P158435","India","SAR","PforR","Vocational Education and Training","Education_Financing","Performance-based Grant","Outcome","DLR 6.2: Participating states have improved their SIG scores by 15 points over the baseline, with at least 3 points in each component of the scorecard","DLR",18,18,0,"Yes","US$10,000,000 for each low-income participating state and US$5,000,000 for every other participating state that meets the target in the respective year","Third party","State SD plan with achievement figures from the previous year. MIS data submitted by states. Pilot project completion and evaluation reports.","Yes, DLR intact",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1130","IND","P158435","India","SAR","PforR","Vocational Education and Training","Education_Financing","Performance-based Grant","Outcome","DLR 6.3:Participating states have improved their SIG scores by 15 points over the previous year, with at least 3 points in each component of the scorecard","DLR",18,18,0,"Yes","US$10,000,000 for each low-income participating state and US$5,000,000 for every other participating state that meets the target in the respective year","Third party","State SD plan with achievement figures from the previous year. MIS data submitted by states. Pilot project completion and evaluation reports.","Yes, DLR intact",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1131","IND","P160331","India","SAR","PforR","Tertiary Education","Education_Financing","Public Financial Management","Output","DLR 5.1b: HED issued an executive office order mandating the use of online FM system in government-aided colleges in Odisha Manual.","DLR",4,4,0,"Yes","By October 30, 2017","World Bank","For the Years 2 and 3 targets: Online FM system dashboard reports from the HED website (to be developed) available in public citizen domain. For the Year 1 target: The HED to forward a letter to the World Bank stating the fulfilment of the target","Yes, DLR modified",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1132","IND","P160331","India","SAR","PforR","Tertiary Education","Education_Financing","Public Financial Management","Output","DLR 5.2a: 60% of selected aided colleges completed data entry using online FM system.","DLR",3,3,0,"Yes","prorate based. For each 10 percentage points achieved over baseline of 0, US$ 0.5 million will be disbursed","World Bank","For the Years 2 and 3 targets: Online FM system dashboard reports from the HED website (to be developed) available in public citizen domain For the Year 1 target: The HED to forward a letter to the World Bank stating the fulfilment of the target","Yes, DLR modified",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1133","IND","P160331","India","SAR","PforR","Tertiary Education","Education_Financing","Public Financial Management","Output","DLR 5.2b: 40% of all contracts awarded by the selected institutions are within the original validity period.","DLR",2,2,0,"Yes","Prorata based. For each 10 percentage points achieved over baseline of 0, US$ 0.5 million will be disbursed","World Bank","For the Years 2 and 3 targets: Online FM system dashboard reports from the HED website (to be developed) available in public citizen domain For the Year 1 target: The HED to forward a letter to the World Bank stating the fulfilment of the target","Yes, DLR modified",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1134","IND","P160331","India","SAR","PforR","Tertiary Education","Education_Financing","Public Financial Management","Output","DLR 5.3a: 90% of selected aided colleges completed data entry using online FM system","DLR",3,3,0,"Yes","prorate based. For each 15 percentage points achieved over baseline of 0, US$ 0.5 million will be disbursed","World Bank","For the Years 2 and 3 targets: Online FM system dashboard reports from the HED website (to be developed) available in public citizen domain For the Year 1 target: The HED to forward a letter to the World Bank stating the fulfilment of the target","Yes, DLR modified",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1135","IND","P158435","India","SAR","PforR","Vocational Education and Training","Education_Access_and_Equity","Education and Gender","Outcome","DLR 7.1: Participation of women and disadvantaged groups in SD programs has increased to: women - 32%; SCs and STs - 19%; and PWD - 0.5%","DLR",10,10,0,"No","n/a","Third party","State SD plan with achievement figures from previous year. LMIS data submitted by states. Pilot project completion and evaluation reports.","Yes, DLR modified",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1136","IND","P158435","India","SAR","PforR","Vocational Education and Training","Student_Assessment","Skills Certification","Outcome","DLR 1.3: 5.06 million cumulative over baseline","DLR",6.5828864,6.5828864,0,"Yes","US$514,286 for every 100,000 trainees trained in the year 1 to 3.","Third party","Aggregation of data will come only from MISs for central schemes and the SSDMs that already conform to the required data standards of the LMIS","Yes, DLR modified",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1137","IND","P158435","India","SAR","PforR","Vocational Education and Training","Education_Access_and_Equity","Education and Gender","Outcome","DLR 7.2: Participation of women and disadvantag ed groups in SD programs has increased to: women - 33%; SCs and STs - 21%; and PWD – 0.8%","DLR",1.5,1.5,0,"No","n/a","Third party","State SD plan with achievement figures from previous year. LMIS data submitted by states. Pilot project completion and evaluation reports.","Yes, DLR modified",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1138","IND","P166868","India","SAR","PforR","Primary and Secondary Education","Education_Governance_School_Based_Management","Local Government","Intermediate Outcome","DLR 6.5: Selected State scores 100 percent on at least the ‘strengthened service delivery’ SIG component in accordance with the terms of the SIG Manual","DLR",66,66,0,"Yes","$5 M for SSD target & $3 M each for other component’s target","Third party","In year 1 to 5, MHRD with support from states will share the data/information on various SIG scorecard components and indicators. The IVA will validate the data/information submitted and compute the indicator and component wise scores. For data/information validation, the IVA will rely on a combination of government notification/ documents; and disclosed education MIS.","No",2020,"India","SAS","South Asia","LMC","Lower middle income"
"1139","IND","P158435","India","SAR","PforR","Vocational Education and Training","Student_Assessment","Skills Certification","Outcome","DLR 1.6: 8.87 million cumulative over baseline","DLR",3.9188771,3.9188771,0,"Yes","US$308,571 for every 100,000 trainees trained in the year 4 to 6","Third party","Aggregation of data will come only from MISs for central schemes and the SSDMs that already conform to the required data standards of the LMIS","Yes, DLR modified",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1140","IND","P158435","India","SAR","PforR","Vocational Education and Training","Skills_Development","Employability","Outcome","DLI 2: Percentage of graduates who are wage employed or self-employed within six months of completion of short-term Skills Development programs","DLI",19.5442329285,0,0.00867314251734057,"Yes","as per DLR formulas below","Third party","MISs of central and state level SD programs","Yes, DLI intact",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1141","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Governance_School_Based_Management","Quality Assurance and Accreditation","Outcome","DLI 1a: Percentage of Undergraduate (UG) programs offered in participating institutes in focus states that are NBA accredited or for which NBA accreditation has been applied","DLI",25,0,0.0114942528735632,"Yes","n/a","Government","Project MIS. For the program(s) for which accreditation has been applied for, the institute uploads, to the MIS (a) a copy of the receipt for payment of accreditation fees to the NBA. (b) a copy of the eSAR submitted to the NBA. For the program(s) that have been accredited: The institute will upload, to the MIS, a copy of the notification from the NBA on the accreditation status of the program(s)","Yes, DLI intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1142","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Governance_School_Based_Management","Quality Assurance and Accreditation","Outcome","DLR 1a.1: 5 percentage point increase over baseline","DLR",8,8,0,"Yes","n/a","Government","Project MIS. For the program(s) for which accreditation has been applied for, the institute uploads, to the MIS (a) a copy of the receipt for payment of accreditation fees to the NBA. (b) a copy of the eSAR submitted to the NBA. For the program(s) that have been accredited: The institute will upload, to the MIS, a copy of the notification from the NBA on the accreditation status of the program(s)","Yes, DLR intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1143","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Governance_School_Based_Management","Quality Assurance and Accreditation","Outcome","DLR 1a.2: 15 percentage point increase over baseline","DLR",10,10,0,"Yes","n/a","Government","Project MIS. For the program(s) for which accreditation has been applied for, the institute uploads, to the MIS (a) a copy of the receipt for payment of accreditation fees to the NBA. (b) a copy of the eSAR submitted to the NBA. For the program(s) that have been accredited: The institute will upload, to the MIS, a copy of the notification from the NBA on the accreditation status of the program(s)","Yes, DLR intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1144","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Governance_School_Based_Management","Quality Assurance and Accreditation","Outcome","DLR 1a.3: 20 percentage point increase over baseline","DLR",7,7,0,"Yes","n/a","Government","Project MIS. For the program(s) for which accreditation has been applied for, the institute uploads, to the MIS (a) a copy of the receipt for payment of accreditation fees to the NBA. (b) a copy of the eSAR submitted to the NBA. For the program(s) that have been accredited: The institute will upload, to the MIS, a copy of the notification from the NBA on the accreditation status of the program(s)","Yes, DLR intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1145","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Governance_School_Based_Management","School/Institutional Autonomy and Accountability","Outcome","DLI 1b: Number of participating Affiliated Technical Universities (ATUs) in focus states that publicly declare final semester examination results before the start of the next academic year","DLI",24,0,0.0110344827586207,"Yes","n/a","Third party","ATU website. The NPIU will send the Bank a list of the ATUs with a link to the results on the respective websites. Third-party verification report.The verification agency will check, for consistency, a sample of evaluated answer scripts against a marking scheme provided by the ATU. The indicator will be considered met if the sample average score determined by the verification agency is within 10% of the sample average scores awarded by the ATU","Yes, DLI intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1146","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Governance_School_Based_Management","School/Institutional Autonomy and Accountability","Outcome","DLR 1b.2: 1 participating ATUs in focus states that publicly declare final semester examination results before the start of the next academic year","DLR",4,4,0,"Yes","n/a","Third party","ATU website. The NPIU will send the Bank a list of the ATUs with a link to the results on the respective websites. Third-party verification report.","Yes, DLR intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1147","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Governance_School_Based_Management","School/Institutional Autonomy and Accountability","Outcome","DLR 1b.1: 2 participating ATUs in focus states that publicly declare final semester examination results before the start of the next academic year","DLR",10,10,0,"Yes","n/a","Third party","ATU website. The NPIU will send the Bank a list of the ATUs with a link to the results on the respective websites. Third-party verification report.","Yes, DLR intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1148","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Governance_School_Based_Management","School/Institutional Autonomy and Accountability","Outcome","DLR 1b.3: 3 participating ATUs in focus states that publicly declare final semester examination results before the start of the next academic year","DLR",10,10,0,"Yes","n/a","Third party","ATU website. The NPIU will send the Bank a list of the ATUs with a link to the results on the respective websites. Third-party verification report.","Yes, DLR intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1149","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Governance_School_Based_Management","Institutional Strengthening","Intermediate Outcome","DLI 1c: Number of engineering education institutes in focus states that meet the enabling mechanisms for participation in the project","DLI",20,0,0.00919540229885057,"Yes","n/a","Third party","The NPIU will prepare a consolidated table, which provides information against each mechanism for all institutes, as collected by the SPTs. The list should include all institutes in each state, regardless of whether an institute has been deemed to have met all eight mechanisms previously; institutes must continue to meet the mechanism at each date of reporting. There will be independent verification of the information provided by the NPIU.","Yes, DLI intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1150","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Governance_School_Based_Management","Institutional Strengthening","Intermediate Outcome","DLR 1c.1: 55  engineering education institutes in focus states that meet the enabling mechanisms for participation in the project","DLR",10,10,0,"Yes","n/a","Third party","The NPIU will prepare a consolidated table, which provides information against each mechanism for all institutes, as collected by the SPTs. The list should include all institutes in each state, regardless of whether an institute has been deemed to have met all eight mechanisms previously; institutes must continue to meet the mechanism at each date of reporting. There will be independent verification of the information provided by the NPIU.","Yes, DLR intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1151","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Governance_School_Based_Management","Institutional Strengthening","Intermediate Outcome","DLR 1c.2: 87  engineering education institutes in focus states that meet the enabling mechanisms for participation in the projec","DLR",10,10,0,"Yes","n/a","Third party","The NPIU will prepare a consolidated table, which provides information against each mechanism for all institutes, as collected by the SPTs. The list should include all institutes in each state, regardless of whether an institute has been deemed to have met all eight mechanisms previously; institutes must continue to meet the mechanism at each date of reporting. There will be independent verification of the information provided by the NPIU.","Yes, DLR intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1152","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Teachers","Teacher Recruitment and Deployment","Intermediate Outcome","DLI 1d: Percentage of sanctioned faculty positions filled in participating institutes in LIS","DLI",30,0,0.0137931034482759,"Yes","as per DLR formulas below","Third party","The verification agency will assess the percentage of faculty positions filled in compliance with the contractual norms agreed in the action plan for each stat","Yes, DLI intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1153","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Teachers","Teacher Recruitment and Deployment","Intermediate Outcome","DLR 1d.1: Faculty Recruitment Plan for LIS approved by the respective state governments","DLR",12,12,0,"Yes","US$ 2 million per Low Income State for which a Faculty Recruitment Plan is approved, up to a cumulative maximum total of US$ 12 million","Third party","The verification agency will assess the percentage of faculty positions filled in compliance with the contractual norms agreed in the action plan for each state.","Yes, DLR intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1154","IND","P158435","India","SAR","PforR","Vocational Education and Training","Teachers","Training of Vocational Skills Instructors","Outcome","DLR 4.1: ToT and assessors plan for existing and potential trainers created and approved, including curriculum design, and materials for new modules","DLR",1.25,1.25,0,"No","n/a","Third party","NSCB, NSDA, NSDC. The MSDE shall submit the training plan for the trainers and assessors approved by the NSDA. The PMU shall submit progress against the training plan on an annual basis","Yes, DLR modified",2017,"India","SAS","South Asia","LMC","Lower middle income"
